# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       4.151509811845e+12       4.386135194844e-23       1.116586645367e-07       3.718038495911e+19       1.414767954542e+04       3.407839602125e-09       5.873423044765e+16       6.446612409771e-08       8.173411163759e+38       1.781932358402e+29       9.561960109406e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.650399081971e+38       1.382381025707e+39       1.382381025707e+39       4.607936748577e+38      -1.650723422987e+46       3.994534845691e-05       2.716137976607e-01 
       4.107124292409e+12       4.481449010830e-23       1.128646545112e-07       3.638961297118e+19       1.414767954542e+04       3.444667981332e-09       5.810627834222e+16       6.516280678867e-08       7.829435590554e+38       1.725387097745e+29       9.258534716051e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.412603720387e+38       1.324203932193e+39       1.324203932193e+39       4.414013103647e+38      -1.564347383285e+46       4.006197174998e-05       2.708231102964e-01 
       4.063213317037e+12       4.578834062485e-23       1.140851964010e-07       3.561565953793e+19       1.414767954542e+04       3.481894363284e-09       5.748503993413e+16       6.586701849995e-08       7.499936126845e+38       1.670636162494e+29       8.964737784672e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       5.184815905734e+38       1.268475204321e+39       1.268475204321e+39       4.228250677526e+38      -1.482491071195e+46       4.017859504307e-05       2.700370130653e-01 
       4.019771812181e+12       4.678335360111e-23       1.153184712166e-07       3.485816695347e+19       1.414767954541e+04       3.519523049179e-09       5.687044344444e+16       6.657884059757e-08       7.184303549877e+38       1.617622614126e+29       8.680263779602e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.966614473381e+38       1.215091803356e+39       1.215091803356e+39       4.050306007753e+38      -1.404917986668e+46       4.029521833616e-05       2.692554661134e-01 
       3.976794758535e+12       4.779998891742e-23       1.165644789580e-07       3.411678511981e+19       1.414767954541e+04       3.557558386700e-09       5.626241786165e+16       6.729835532677e-08       6.881954275855e+38       1.566291320920e+29       8.404816860601e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.757595983287e+38       1.163955026911e+39       1.163955026911e+39       3.879850086381e+38      -1.331404004796e+46       4.041184162925e-05       2.684784300470e-01 
       3.934277190459e+12       4.883871642565e-23       1.178232196253e-07       3.339117138504e+19       1.414767954541e+04       3.596004770513e-09       5.566089293345e+16       6.802564582111e-08       6.592329280932e+38       1.516588900630e+29       8.138110575192e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.557373974062e+38       1.114970326465e+39       1.114970326465e+39       3.716567751665e+38      -1.261736728270e+46       4.052846492236e-05       2.677058659232e-01 
       3.892214195400e+12       4.990001623149e-23       1.190965122078e-07       3.268099038492e+19       1.414767954541e+04       3.634866642778e-09       5.506579915864e+16       6.876079611357e-08       6.314893067614e+38       1.468463664960e+29       7.879867560769e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.365578248430e+38       1.068047132539e+39       1.068047132539e+39       3.560157105348e+38      -1.195714873721e+46       4.064508821547e-05       2.669377352504e-01 
       3.850600913330e+12       5.098437881233e-23       1.203843567055e-07       3.198591388794e+19       1.414767954541e+04       3.674148493662e-09       5.447706777907e+16       6.950389114388e-08       6.049132674659e+38       1.421865565818e+29       7.629819256148e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.181854188758e+38       1.023098687247e+39       1.023098687247e+39       3.410328954472e+38      -1.133147690166e+46       4.076171150859e-05       2.661739999718e-01 
       3.809432536180e+12       5.209230537939e-23       1.216849341290e-07       3.130562064358e+19       1.414767954541e+04       3.713854861856e-09       5.389463077174e+16       7.025501677139e-08       5.794556728647e+38       1.376746143266e+29       7.387705622276e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       4.005862101389e+38       9.800418838800e+38       9.800418838800e+38       3.266806276679e+38      -1.073854407893e+46       4.087833480171e-05       2.654146224719e-01 
       3.768704307286e+12       5.322430794944e-23       1.230000634678e-07       3.063979623385e+19       1.414767954541e+04       3.753990335100e-09       5.331842084090e+16       7.101425978143e-08       5.550694535461e+38       1.333058475121e+29       7.153274871805e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.837276588572e+38       9.387971132519e+38       9.387971132519e+38       3.129323708011e+38      -1.017663716178e+46       4.099495809485e-05       2.646595655551e-01 
       3.728411520840e+12       5.438090975943e-23       1.243297447218e-07       2.998813292795e+19       1.414767954541e+04       3.794559550715e-09       5.274837141026e+16       7.178170789927e-08       5.317095210005e+38       1.290757128164e+29       6.926283207238e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.675785946824e+38       8.992881165047e+38       8.992881165047e+38       2.997627052277e+38      -9.644132683274e+45       4.111158138799e-05       2.639087924566e-01 
       3.688549521346e+12       5.556264532812e-23       1.256739778910e-07       2.935032954009e+19       1.414767954540e+04       3.835567196137e-09       5.218441661537e+16       7.255744979630e-08       5.093326842551e+38       1.249798110885e+29       6.706494567399e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.521091590612e+38       8.614418441119e+38       8.614418441119e+38       2.871472811054e+38      -9.139492126334e+45       4.122820468114e-05       2.631622668196e-01 
       3.649113703080e+12       5.677006085039e-23       1.270309439860e-07       2.872609129023e+19       1.414767954540e+04       3.877018009457e-09       5.162649129593e+16       7.334157510347e-08       4.878975700160e+38       1.210138827739e+29       6.493680381932e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.372907500283e+38       8.251883208146e+38       8.251883208146e+38       2.750627733481e+38      -8.661257478569e+45       4.134482797429e-05       2.624199527029e-01 
       3.610099509563e+12       5.800371436707e-23       1.284042809857e-07       2.811512966788e+19       1.414767954540e+04       3.918916779973e-09       5.107453098832e+16       7.413417441989e-08       4.673645461720e+38       1.171738034846e+29       6.287619333605e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.230959693237e+38       7.904605162417e+38       7.904605162417e+38       2.634868384986e+38      -8.208047019803e+45       4.146145126746e-05       2.616818145675e-01 
       3.571502433027e+12       5.926417603527e-23       1.297921699006e-07       2.751716229874e+19       1.414767954540e+04       3.961268348739e-09       5.052847191810e+16       7.493533932356e-08       4.476956485179e+38       1.134555797097e+29       6.088097128143e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       3.094985717351e+38       7.571942209753e+38       7.571942209753e+38       2.523980734177e+38      -7.778551329990e+45       4.157807456063e-05       2.609478172725e-01 
       3.533318013903e+12       6.055202844158e-23       1.311946107307e-07       2.693191281420e+19       1.414767954540e+04       4.004077609127e-09       4.998825099270e+16       7.574516238296e-08       4.288545105603e+38       1.098553446629e+29       5.894906271378e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.964734165722e+38       7.253279278318e+38       7.253279278318e+38       2.417759757108e+38      -7.371529506021e+45       4.169469785381e-05       2.602179260733e-01 
       3.495541840298e+12       6.186786676869e-23       1.326116034761e-07       2.635911072360e+19       1.414767954540e+04       4.047349507391e-09       4.945380579407e+16       7.656373716565e-08       4.108062962791e+38       1.063693542608e+29       5.707845853459e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.839964211828e+38       6.948027181391e+38       6.948027181391e+38       2.316009058206e+38      -6.985805576501e+45       4.181132114700e-05       2.594921066078e-01 
       3.458169547488e+12       6.321229921667e-23       1.340449671261e-07       2.579849128922e+19       1.414767954540e+04       4.091089043239e-09       4.892507457152e+16       7.739115825207e-08       3.935176357177e+38       1.029939832293e+29       5.526721339921e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.720445164264e+38       6.655621527998e+38       6.655621527998e+38       2.218540507147e+38      -6.620265104117e+45       4.192794444020e-05       2.587703249028e-01 
       3.421196817417e+12       6.458594710317e-23       1.354947016807e-07       2.524979540390e+19       1.414767954539e+04       4.135301270411e-09       4.840199623456e+16       7.822752124280e-08       3.769565632842e+38       9.972572133355e+28       5.351344369368e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.605956040200e+38       6.375521679390e+38       6.375521679390e+38       2.125173891014e+38      -6.273851965794e+45       4.204456773340e-05       2.580525473546e-01 
       3.384619378193e+12       6.598944535791e-23       1.369589881506e-07       2.471276947135e+19       1.414767954539e+04       4.179991297261e-09       4.788451034582e+16       7.907292277376e-08       3.610924586489e+38       9.656116972729e+28       5.181532557598e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.496285156806e+38       6.107209749442e+38       6.107209749442e+38       2.035736581098e+38      -5.945565301339e+45       4.216119102662e-05       2.573387407391e-01 
       3.348433003597e+12       6.742344259904e-23       1.384378265357e-07       2.418716528886e+19       1.414767954539e+04       4.225164287352e-09       4.737255711411e+16       7.992746052306e-08       3.458959901298e+38       9.349703741842e+28       5.017109307921e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.391229739858e+38       5.850189647107e+38       5.850189647107e+38       1.950063213718e+38      -5.634456621741e+45       4.227781431984e-05       2.566288721915e-01 
       3.312633512593e+12       6.888860162565e-23       1.399348548148e-07       2.367273993265e+19       1.414767954539e+04       4.270825460046e-09       4.686607738751e+16       8.079123322611e-08       3.313390604598e+38       9.053013784641e+28       4.857903627512e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.290595548826e+38       5.603986159188e+38       5.603986159188e+38       1.867995384475e+38      -5.339627068788e+45       4.239443761307e-05       2.559229092142e-01 
       3.277216768850e+12       7.038559958996e-23       1.414464350091e-07       2.316925564555e+19       1.414767954539e+04       4.316980091112e-09       4.636501264647e+16       8.166434068437e-08       3.173947548372e+38       8.765738556840e+28       4.703749949585e+29       3.018681055277e-08       5.205645605564e-09      -1.000000000000e+00       2.194196517736e+38       5.368144071688e+38       5.368144071688e+38       1.789381355369e+38      -5.060224818082e+45       4.251106090631e-05       2.552208196631e-01 
